shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
cpflt_line_shape_back,-33.998831118,18.502456027,42
cpflt_line_shape_back,-33.997864055,18.502637801,43
cpflt_line_shape_back,-33.995430322,18.503085782,44
cpflt_line_shape_back,-33.99321853,18.503469847,45
cpflt_line_shape_back,-33.990366668,18.50402467,46
cpflt_line_shape_back,-33.989023805,18.504182487,47
cpflt_line_shape_back,-33.988528622,18.504123777,48
cpflt_line_shape_back,-33.988075887,18.504065238,49
cpflt_line_shape_back,-33.98736654,18.503835717,50
cpflt_line_shape_back,-33.985860878,18.503308686,51
cpflt_line_shape_back,-33.980633408,18.501434371,52
cpflt_line_shape_back,-33.979617572,18.501287077,53
cpflt_line_shape_back,-33.977878464,18.501392331,54
cpflt_line_shape_back,-33.975933541,18.501373739,55
cpflt_line_shape_back,-33.973390725,18.501493919,56
cpflt_line_shape_back,-33.970604683,18.501544898,57
cpflt_line_shape_back,-33.967380699,18.501587945,58
cpflt_line_shape_back,-33.964998087,18.501644706,59
cpflt_line_shape_back,-33.963140313,18.501747537,60
cpflt_line_shape_back,-33.960978662,18.501801729,61
cpflt_line_shape_back,-33.958967942,18.50189239,62
cpflt_line_shape_back,-33.957584825,18.502278895,63
cpflt_line_shape_back,-33.955538893,18.502776998,64
cpflt_line_shape_back,-33.954082305,18.502780099,65
cpflt_line_shape_back,-33.953154667,18.502503845,66
cpflt_line_shape_back,-33.951943735,18.50163726,67
cpflt_line_shape_back,-33.951137133,18.500664941,68
cpflt_line_shape_back,-33.950059346,18.499007308,69
cpflt_line_shape_back,-33.946524667,18.493485705,70
cpflt_line_shape_back,-33.945654332,18.492393317,71
cpflt_line_shape_back,-33.944746091,18.491589283,72
cpflt_line_shape_back,-33.944433301,18.491420404,73
cpflt_line_shape_back,-33.942996685,18.491037998,74
cpflt_line_shape_back,-33.941770968,18.490903817,75
cpflt_line_shape_back,-33.939431392,18.490647531,76
cpflt_line_shape_back,-33.93782662,18.490569926,77
cpflt_line_shape_back,-33.936340198,18.490832984,78
cpflt_line_shape_back,-33.935521711,18.491057535,79
cpflt_line_shape_back,-33.934340781,18.491675298,80
cpflt_line_shape_back,-33.932162502,18.492981332,81
cpflt_line_shape_back,-33.93033594,18.494069949,82
cpflt_line_shape_back,-33.929283321,18.494690169,83
cpflt_line_shape_back,-33.928587318,18.495219467,84
cpflt_line_shape_back,-33.926546162,18.496311599,85
cpflt_line_shape_back,-33.925843547,18.496615651,86
cpflt_line_shape_back,-33.924822947,18.49641547,87
cpflt_line_shape_back,-33.924198277,18.495744722,88
cpflt_line_shape_back,-33.923983123,18.495109044,89
cpflt_line_shape_back,-33.923656434,18.493965072,90
cpflt_line_shape_back,-33.92374556,18.49207069,91
cpflt_line_shape_back,-33.924454332,18.489031623,92
cpflt_line_shape_back,-33.924822191,18.486686583,93
cpflt_line_shape_back,-33.924952671,18.48516724,94
cpflt_line_shape_back,-33.925581583,18.480081248,95
cpflt_line_shape_back,-33.925771912,18.478984304,96
cpflt_line_shape_back,-33.926145288,18.475921547,97
cpflt_line_shape_back,-33.926902856,18.469907448,98
cpflt_line_shape_back,-33.927254465,18.468355739,99
cpflt_line_shape_back,-33.927428568,18.467100556,100
cpflt_line_shape_back,-33.927339341,18.466000024,101
cpflt_line_shape_back,-33.92727063,18.464906959,102
cpflt_line_shape_back,-33.927009817,18.462050383,103
cpflt_line_shape_back,-33.926711503,18.458951291,104
cpflt_line_shape_back,-33.926174087,18.45460021,105
cpflt_line_shape_back,-33.925370137,18.447839725,106
cpflt_line_shape_back,-33.925424452,18.446193556,107
cpflt_line_shape_back,-33.925427743,18.443992155,108
cpflt_line_shape_back,-33.925631711,18.440648847,109
cpflt_line_shape_back,-33.925781218,18.436278238,110
cpflt_line_shape_back,-33.9251656,18.430565709,111
cpflt_line_shape_back,-33.924014936,18.427527491,112
cpflt_line_shape_back,-33.922932725,18.425826854,113
malm_line_shape,-33.922494611,18.426752514,1
malm_line_shape,-33.923899422,18.42907036,2
malm_line_shape,-33.924892944,18.431066976,3
malm_line_shape,-33.925327046,18.433967742,4
malm_line_shape,-33.925312744,18.438639088,5
malm_line_shape,-33.925123666,18.440367586,6
malm_line_shape,-33.924284964,18.443174921,7
malm_line_shape,-33.924004143,18.444688754,8
malm_line_shape,-33.923759883,18.446607657,9
malm_line_shape,-33.922766132,18.451341312,10
malm_line_shape,-33.922332381,18.453150707,11
malm_line_shape,-33.922091924,18.456046359,12
malm_line_shape,-33.9220399,18.458498283,13
malm_line_shape,-33.922272423,18.461243705,14
malm_line_shape,-33.922487518,18.464040697,15
malm_line_shape,-33.92242358,18.466244376,16
malm_line_shape,-33.921902184,18.469652012,17
malm_line_shape,-33.921093517,18.473454437,18
malm_line_shape,-33.919843543,18.476629779,19
malm_line_shape,-33.918874166,18.479356949,20
malm_line_shape,-33.917521148,18.4851867,21
malm_line_shape,-33.916127364,18.490960793,22
malm_line_shape,-33.915580403,18.493328452,23
malm_line_shape,-33.915167267,18.49459339,24
malm_line_shape,-33.914589758,18.495762271,25
malm_line_shape,-33.913911298,18.4967996,26
malm_line_shape,-33.909155085,18.501892023,27
malm_line_shape,-33.904431156,18.507151002,28
malm_line_shape,-33.902985625,18.508646905,29
malm_line_shape,-33.902367554,18.50966524,30
malm_line_shape,-33.901720434,18.510951125,31
malm_line_shape,-33.901248736,18.511843151,32
malm_line_shape,-33.899826419,18.514364384,33
malm_line_shape,-33.897512202,18.517046698,34
malm_line_shape,-33.896179703,18.518491515,35
malm_line_shape,-33.894993341,18.520724803,36
malm_line_shape,-33.894743893,18.522700584,37
malm_line_shape,-33.89497744,18.525276538,38
malm_line_shape,-33.89516867,18.526656657,39
malm_line_shape,-33.894662688,18.528631897,40
malm_line_shape,-33.89404637,18.533077487,41
malm_line_shape,-33.893097141,18.538349303,42
malm_line_shape,-33.891932539,18.544737239,43
malm_line_shape,-33.891455139,18.550575944,44
malm_line_shape,-33.891092193,18.554065315,45
malm_line_shape,-33.890096045,18.56079091,46
malm_line_shape,-33.889294938,18.565510462,47
malm_line_shape,-33.889280239,18.568464182,48
malm_line_shape,-33.889635242,18.570775086,49
malm_line_shape,-33.891233522,18.574052607,50
malm_line_shape,-33.893664777,18.579142744,51
malm_line_shape,-33.895467358,18.582883434,52
malm_line_shape,-33.896930986,18.586170397,53
malm_line_shape,-33.897570562,18.591176645,54
malm_line_shape,-33.898429066,18.598050516,55
malm_line_shape,-33.899055329,18.603336473,56
malm_line_shape,-33.899684555,18.605935216,57
malm_line_shape,-33.899997246,18.607210592,58
malm_line_shape,-33.901666304,18.609473747,59
malm_line_shape,-33.903466826,18.612088515,60
malm_line_shape,-33.904306973,18.614429651,61
malm_line_shape,-33.904593226,18.615552048,62
malm_line_shape,-33.904695384,18.61826777,63
malm_line_shape,-33.904917174,18.620634522,64
malm_line_shape,-33.905558189,18.624274538,65
malm_line_shape,-33.906217711,18.627691478,66
malm_line_shape,-33.906924803,18.63054645,67
malm_line_shape,-33.907065873,18.63136594,68
malm_line_shape,-33.907195968,18.63239315,69
malm_line_shape,-33.907432462,18.634426453,70
malm_line_shape,-33.907136242,18.638374,71
malm_line_shape,-33.906614217,18.645190972,72
malm_line_shape,-33.905832114,18.652540838,73
malm_line_shape,-33.905715999,18.654297314,74
malm_line_shape,-33.904862608,18.656562862,75
malm_line_shape,-33.903228781,18.658854674,76
malm_line_shape,-33.898060138,18.665733314,77
malm_line_shape,-33.890546857,18.675726244,78
malm_line_shape,-33.884934246,18.683142761,79
malm_line_shape,-33.880050779,18.689855604,80
malm_line_shape,-33.878660445,18.691932473,81
malm_line_shape,-33.877735826,18.692621734,82
malm_line_shape,-33.876223008,18.693724109,83
malm_line_shape,-33.866552092,18.701015892,84
malm_line_shape,-33.864637871,18.70291854,85
malm_line_shape,-33.862952536,18.704340518,86
malm_line_shape,-33.860242276,18.707335266,87
malm_line_shape,-33.854755062,18.714089307,88
malm_line_shape,-33.848051408,18.722846344,89
malm_line_shape,-33.844178874,18.727082975,90
malm_line_shape,-33.841491505,18.727342572,91
malm_line_shape,-33.824361071,18.721933448,92
malm_line_shape,-33.804651469,18.710473258,93
malm_line_shape,-33.802140076,18.709600786,94
malm_line_shape,-33.795576126,18.710264227,95
malm_line_shape,-33.784632393,18.711434317,96
malm_line_shape,-33.778559086,18.71349649,97
malm_line_shape,-33.767765464,18.716198654,98
malm_line_shape,-33.758982445,18.718583565,99
malm_line_shape,-33.756834965,18.718855228,100
malm_line_shape,-33.750563103,18.715648871,101
malm_line_shape,-33.746304953,18.713657977,102
malm_line_shape,-33.743472036,18.712597216,103
malm_line_shape,-33.725621435,18.708137382,104
malm_line_shape,-33.714449292,18.70580335,105
malm_line_shape,-33.707640192,18.706684468,106
malm_line_shape,-33.704039481,18.704455109,107
malm_line_shape,-33.70041244,18.701271882,108
malm_line_shape,-33.697399383,18.699292788,109
malm_line_shape,-33.688903147,18.696362661,110
malm_line_shape,-33.680220917,18.69295157,111
malm_line_shape,-33.673109923,18.691112726,112
malm_line_shape,-33.667746622,18.690342363,113
malm_line_shape,-33.664920951,18.690242909,114
malm_line_shape,-33.662662418,18.690464615,115
malm_line_shape,-33.660464089,18.690416911,116
malm_line_shape,-33.657537613,18.687931938,117
malm_line_shape,-33.647577322,18.679919943,118
malm_line_shape,-33.644617083,18.678017608,119
malm_line_shape,-33.639991188,18.675730374,120
malm_line_shape,-33.635272579,18.672751133,121
malm_line_shape,-33.631389135,18.670816423,122
malm_line_shape,-33.627337236,18.668808616,123
malm_line_shape,-33.624121579,18.666989492,124
malm_line_shape,-33.620600451,18.663656619,125
malm_line_shape,-33.618603282,18.662637739,126
malm_line_shape,-33.614850126,18.662675922,127
malm_line_shape,-33.608429076,18.662182585,128
malm_line_shape,-33.605661071,18.663760508,129
malm_line_shape,-33.602204792,18.665359619,130
malm_line_shape,-33.598969563,18.665822441,131
malm_line_shape,-33.59541719,18.663857449,132
malm_line_shape,-33.589866821,18.659668148,133
malm_line_shape,-33.577866719,18.649158636,134
malm_line_shape,-33.571706328,18.647430623,135
malm_line_shape,-33.5691619,18.646720507,136
malm_line_shape,-33.564299007,18.648076441,137
malm_line_shape,-33.560324845,18.649134735,138
malm_line_shape,-33.556361414,18.652807351,139
malm_line_shape,-33.546042443,18.661779186,140
malm_line_shape,-33.540196447,18.666028836,141
malm_line_shape,-33.533784937,18.670018362,142
malm_line_shape,-33.527901206,18.673779664,143
malm_line_shape,-33.523071006,18.676247182,144
malm_line_shape,-33.519899193,18.676220023,145
malm_line_shape,-33.51592553,18.677294437,146
malm_line_shape,-33.513177329,18.67914485,147
malm_line_shape,-33.510365001,18.680573585,148
malm_line_shape,-33.507704931,18.680457441,149
malm_line_shape,-33.504759959,18.678667789,150
malm_line_shape,-33.500336428,18.678538401,151
malm_line_shape,-33.492783603,18.68160932,152
malm_line_shape,-33.488917533,18.685194599,153
malm_line_shape,-33.486551392,18.688084767,154
malm_line_shape,-33.484122949,18.692290261,155
malm_line_shape,-33.481093507,18.697064843,156
malm_line_shape,-33.479535612,18.700554876,157
malm_line_shape,-33.479015115,18.703591989,158
malm_line_shape,-33.478970347,18.707269665,159
malm_line_shape,-33.477289856,18.710545396,160
malm_line_shape,-33.475718853,18.7118511,161
malm_line_shape,-33.473085008,18.714421369,162
malm_line_shape,-33.470282376,18.717222271,163
malm_line_shape,-33.468978309,18.718998469,164
malm_line_shape,-33.46780499,18.723206077,165
malm_line_shape_back,-33.46780499,18.723206077,1
malm_line_shape_back,-33.468978309,18.718998469,2
malm_line_shape_back,-33.470282376,18.717222271,3
malm_line_shape_back,-33.473085008,18.714421369,4
malm_line_shape_back,-33.475718853,18.7118511,5
malm_line_shape_back,-33.477289856,18.710545396,6
malm_line_shape_back,-33.478970347,18.707269665,7
malm_line_shape_back,-33.479015115,18.703591989,8
malm_line_shape_back,-33.479535612,18.700554876,9
malm_line_shape_back,-33.481093507,18.697064843,10
malm_line_shape_back,-33.484122949,18.692290261,11
malm_line_shape_back,-33.486551392,18.688084767,12
malm_line_shape_back,-33.488917533,18.685194599,13
malm_line_shape_back,-33.492783603,18.68160932,14
malm_line_shape_back,-33.500336428,18.678538401,15
malm_line_shape_back,-33.504759959,18.678667789,16
malm_line_shape_back,-33.507704931,18.680457441,17
malm_line_shape_back,-33.510365001,18.680573585,18
malm_line_shape_back,-33.513177329,18.67914485,19
malm_line_shape_back,-33.51592553,18.677294437,20
malm_line_shape_back,-33.519899193,18.676220023,21
malm_line_shape_back,-33.523071006,18.676247182,22
malm_line_shape_back,-33.527901206,18.673779664,23
malm_line_shape_back,-33.533784937,18.670018362,24
malm_line_shape_back,-33.540196447,18.666028836,25
malm_line_shape_back,-33.546042443,18.661779186,26
malm_line_shape_back,-33.556361414,18.652807351,27
malm_line_shape_back,-33.560324845,18.649134735,28
malm_line_shape_back,-33.564299007,18.648076441,29
malm_line_shape_back,-33.5691619,18.646720507,30
malm_line_shape_back,-33.571706328,18.647430623,31
malm_line_shape_back,-33.577866719,18.649158636,32
malm_line_shape_back,-33.589866821,18.659668148,33
malm_line_shape_back,-33.59541719,18.663857449,34
malm_line_shape_back,-33.598969563,18.665822441,35
malm_line_shape_back,-33.602204792,18.665359619,36
malm_line_shape_back,-33.605661071,18.663760508,37
malm_line_shape_back,-33.608429076,18.662182585,38
malm_line_shape_back,-33.614850126,18.662675922,39
malm_line_shape_back,-33.618603282,18.662637739,40
malm_line_shape_back,-33.620600451,18.663656619,41
malm_line_shape_back,-33.624121579,18.666989492,42
malm_line_shape_back,-33.627337236,18.668808616,43
malm_line_shape_back,-33.631389135,18.670816423,44
malm_line_shape_back,-33.635272579,18.672751133,45
malm_line_shape_back,-33.639991188,18.675730374,46
malm_line_shape_back,-33.644617083,18.678017608,47
malm_line_shape_back,-33.647577322,18.679919943,48
malm_line_shape_back,-33.657537613,18.687931938,49
malm_line_shape_back,-33.660464089,18.690416911,50
malm_line_shape_back,-33.662662418,18.690464615,51
malm_line_shape_back,-33.664920951,18.690242909,52
malm_line_shape_back,-33.667746622,18.690342363,53
malm_line_shape_back,-33.673109923,18.691112726,54
malm_line_shape_back,-33.680220917,18.69295157,55
malm_line_shape_back,-33.688903147,18.696362661,56
malm_line_shape_back,-33.697399383,18.699292788,57
malm_line_shape_back,-33.70041244,18.701271882,58
malm_line_shape_back,-33.704039481,18.704455109,59
malm_line_shape_back,-33.707640192,18.706684468,60
malm_line_shape_back,-33.714449292,18.70580335,61
malm_line_shape_back,-33.725621435,18.708137382,62
malm_line_shape_back,-33.743472036,18.712597216,63
malm_line_shape_back,-33.746304953,18.713657977,64
malm_line_shape_back,-33.750563103,18.715648871,65
malm_line_shape_back,-33.756834965,18.718855228,66
malm_line_shape_back,-33.758982445,18.718583565,67
malm_line_shape_back,-33.767765464,18.716198654,68
malm_line_shape_back,-33.778559086,18.71349649,69
malm_line_shape_back,-33.784632393,18.711434317,70
malm_line_shape_back,-33.795576126,18.710264227,71
malm_line_shape_back,-33.802140076,18.709600786,72
malm_line_shape_back,-33.804651469,18.710473258,73
malm_line_shape_back,-33.824361071,18.721933448,74
malm_line_shape_back,-33.841491505,18.727342572,75
malm_line_shape_back,-33.844178874,18.727082975,76
malm_line_shape_back,-33.848051408,18.722846344,77
malm_line_shape_back,-33.854755062,18.714089307,78
malm_line_shape_back,-33.860242276,18.707335266,79
malm_line_shape_back,-33.862952536,18.704340518,80
malm_line_shape_back,-33.864637871,18.70291854,81
malm_line_shape_back,-33.866552092,18.701015892,82
malm_line_shape_back,-33.876223008,18.693724109,83
malm_line_shape_back,-33.877735826,18.692621734,84
malm_line_shape_back,-33.878660445,18.691932473,85
malm_line_shape_back,-33.880050779,18.689855604,86
malm_line_shape_back,-33.884934246,18.683142761,87
malm_line_shape_back,-33.890546857,18.675726244,88
malm_line_shape_back,-33.898060138,18.665733314,89
malm_line_shape_back,-33.903228781,18.658854674,90
malm_line_shape_back,-33.904862608,18.656562862,91
malm_line_shape_back,-33.905715999,18.654297314,92
malm_line_shape_back,-33.905832114,18.652540838,93
malm_line_shape_back,-33.906614217,18.645190972,94
malm_line_shape_back,-33.907136242,18.638374,95
malm_line_shape_back,-33.907432462,18.634426453,96
malm_line_shape_back,-33.907195968,18.63239315,97
malm_line_shape_back,-33.907065873,18.63136594,98
malm_line_shape_back,-33.906924803,18.63054645,99
malm_line_shape_back,-33.906217711,18.627691478,100
malm_line_shape_back,-33.905558189,18.624274538,101
malm_line_shape_back,-33.904917174,18.620634522,102
malm_line_shape_back,-33.904695384,18.61826777,103
malm_line_shape_back,-33.904593226,18.615552048,104
malm_line_shape_back,-33.904306973,18.614429651,105
malm_line_shape_back,-33.903466826,18.612088515,106
malm_line_shape_back,-33.901666304,18.609473747,107
malm_line_shape_back,-33.899997246,18.607210592,108
malm_line_shape_back,-33.899684555,18.605935216,109
malm_line_shape_back,-33.899055329,18.603336473,110
malm_line_shape_back,-33.898429066,18.598050516,111
malm_line_shape_back,-33.897570562,18.591176645,112
malm_line_shape_back,-33.896930986,18.586170397,113
malm_line_shape_back,-33.895467358,18.582883434,114
malm_line_shape_back,-33.893664777,18.579142744,115
malm_line_shape_back,-33.891233522,18.574052607,116
malm_line_shape_back,-33.889635242,18.570775086,117
malm_line_shape_back,-33.889280239,18.568464182,118
malm_line_shape_back,-33.889294938,18.565510462,119
malm_line_shape_back,-33.890096045,18.56079091,120
malm_line_shape_back,-33.891092193,18.554065315,121
malm_line_shape_back,-33.891455139,18.550575944,122
malm_line_shape_back,-33.891932539,18.544737239,123
malm_line_shape_back,-33.893097141,18.538349303,124
malm_line_shape_back,-33.89404637,18.533077487,125
malm_line_shape_back,-33.894662688,18.528631897,126
malm_line_shape_back,-33.89516867,18.526656657,127
malm_line_shape_back,-33.89497744,18.525276538,128
malm_line_shape_back,-33.894743893,18.522700584,129
malm_line_shape_back,-33.894993341,18.520724803,130
malm_line_shape_back,-33.896179703,18.518491515,131
malm_line_shape_back,-33.897512202,18.517046698,132
malm_line_shape_back,-33.899826419,18.514364384,133
malm_line_shape_back,-33.901248736,18.511843151,134
malm_line_shape_back,-33.901720434,18.510951125,135
malm_line_shape_back,-33.902367554,18.50966524,136
malm_line_shape_back,-33.902985625,18.508646905,137
malm_line_shape_back,-33.904431156,18.507151002,138
malm_line_shape_back,-33.909155085,18.501892023,139
malm_line_shape_back,-33.913911298,18.4967996,140
malm_line_shape_back,-33.914589758,18.495762271,141
malm_line_shape_back,-33.915167267,18.49459339,142
malm_line_shape_back,-33.915580403,18.493328452,143
malm_line_shape_back,-33.916127364,18.490960793,144
malm_line_shape_back,-33.917521148,18.4851867,145
malm_line_shape_back,-33.918874166,18.479356949,146
malm_line_shape_back,-33.919843543,18.476629779,147
malm_line_shape_back,-33.921093517,18.473454437,148
malm_line_shape_back,-33.921902184,18.469652012,149
malm_line_shape_back,-33.92242358,18.466244376,150
malm_line_shape_back,-33.922487518,18.464040697,151
malm_line_shape_back,-33.922272423,18.461243705,152
malm_line_shape_back,-33.9220399,18.458498283,153
malm_line_shape_back,-33.922091924,18.456046359,154
malm_line_shape_back,-33.922332381,18.453150707,155
malm_line_shape_back,-33.922766132,18.451341312,156
malm_line_shape_back,-33.923759883,18.446607657,157
malm_line_shape_back,-33.924004143,18.444688754,158
malm_line_shape_back,-33.924284964,18.443174921,159
malm_line_shape_back,-33.925123666,18.440367586,160
malm_line_shape_back,-33.925312744,18.438639088,161
malm_line_shape_back,-33.925327046,18.433967742,162
malm_line_shape_back,-33.924892944,18.431066976,163
malm_line_shape_back,-33.923899422,18.42907036,164
malm_line_shape_back,-33.922494611,18.426752514,165
90_cntrl_line_shape,-33.922214524,18.511981092,1
90_cntrl_line_shape,-33.921876648,18.514416065,2
90_cntrl_line_shape,-33.922111086,18.515749181,3
90_cntrl_line_shape,-33.922448029,18.516628807,4
90_cntrl_line_shape,-33.923329714,18.517542185,5
90_cntrl_line_shape,-33.925249193,18.51918713,6
90_cntrl_line_shape,-33.92648214,18.520174305,7
90_cntrl_line_shape,-33.928796691,18.521768794,8
90_cntrl_line_shape,-33.929334537,18.522099533,9
90_cntrl_line_shape,-33.930757972,18.52275307,10
90_cntrl_line_shape,-33.93179517,18.522953157,11
90_cntrl_line_shape,-33.932987378,18.52295673,12
90_cntrl_line_shape,-33.934228872,18.522862283,13
90_cntrl_line_shape,-33.934817444,18.523003542,14
90_cntrl_line_shape,-33.935453071,18.523218943,15
90_cntrl_line_shape,-33.936027384,18.52355514,16
90_cntrl_line_shape,-33.936842577,18.524304833,17
90_cntrl_line_shape,-33.937417899,18.525455928,18
90_cntrl_line_shape,-33.938011252,18.527199191,19
90_cntrl_line_shape,-33.938641037,18.529207359,20
90_cntrl_line_shape,-33.938973466,18.530132944,21
90_cntrl_line_shape,-33.939982006,18.533517796,22
90_cntrl_line_shape,-33.941038528,18.539010624,23
90_cntrl_line_shape,-33.941422991,18.541786267,24
90_cntrl_line_shape,-33.941787309,18.547137526,25
90_cntrl_line_shape,-33.941836902,18.549104165,26
90_cntrl_line_shape,-33.94186994,18.550211496,27
90_cntrl_line_shape,-33.942194354,18.554057459,28
90_cntrl_line_shape,-33.942679834,18.558800385,29
90_cntrl_line_shape,-33.94304918,18.560321676,30
90_cntrl_line_shape,-33.943204892,18.561614767,31
90_cntrl_line_shape,-33.943187376,18.562621778,32
90_cntrl_line_shape,-33.943049453,18.563698709,33
90_cntrl_line_shape,-33.943157285,18.565710844,34
90_cntrl_line_shape,-33.943247381,18.568475405,35
90_cntrl_line_shape,-33.943060531,18.570771583,36
90_cntrl_line_shape,-33.942960098,18.573636097,37
90_cntrl_line_shape,-33.942893915,18.576998102,38
90_cntrl_line_shape,-33.942997926,18.580946422,39
90_cntrl_line_shape,-33.943440482,18.584255221,40
90_cntrl_line_shape,-33.943799906,18.586894312,41
90_cntrl_line_shape,-33.943908456,18.588705331,42
90_cntrl_line_shape,-33.942781811,18.594155405,43
90_cntrl_line_shape,-33.941325354,18.600169473,44
90_cntrl_line_shape,-33.940656083,18.603414983,45
90_cntrl_line_shape,-33.939860803,18.607037719,46
90_cntrl_line_shape,-33.939527658,18.609389233,47
90_cntrl_line_shape,-33.93887015,18.61454945,48
90_cntrl_line_shape,-33.938119423,18.619978959,49
90_cntrl_line_shape,-33.937064159,18.628687262,50
90_cntrl_line_shape,-33.935957338,18.637196067,51
90_cntrl_line_shape,-33.934890198,18.646168074,52
90_cntrl_line_shape,-33.934038433,18.652516904,53
90_cntrl_line_shape,-33.933451709,18.656520203,54
90_cntrl_line_shape,-33.932873372,18.658124937,55
90_cntrl_line_shape,-33.932053663,18.659408648,56
90_cntrl_line_shape,-33.931234293,18.660287826,57
90_cntrl_line_shape,-33.930245183,18.660874008,58
90_cntrl_line_shape,-33.929011814,18.661258246,59
90_cntrl_line_shape,-33.926021047,18.661245935,60
90_cntrl_line_shape,-33.922922812,18.661018325,61
90_cntrl_line_shape,-33.919029274,18.660885668,62
90_cntrl_line_shape,-33.917107572,18.660772263,63
90_cntrl_line_shape,-33.915808338,18.660390893,64
90_cntrl_line_shape,-33.915033508,18.659665835,65
90_cntrl_line_shape,-33.91399696,18.657806138,66
90_cntrl_line_shape,-33.912907822,18.654052463,67
90_cntrl_line_shape,-33.911455586,18.648559667,68
90_cntrl_line_shape,-33.910548982,18.645062289,69
90_cntrl_line_shape,-33.908572055,18.63774733,70
90_cntrl_line_shape,-33.907773064,18.634896831,71
90_cntrl_line_shape,-33.907309255,18.632371828,72
90_cntrl_line_shape,-33.90708836,18.628217203,73
90_cntrl_line_shape,-33.906877142,18.62653329,74
90_cntrl_line_shape_back,-33.906877142,18.62653329,1
90_cntrl_line_shape_back,-33.90708836,18.628217203,2
90_cntrl_line_shape_back,-33.907309255,18.632371828,3
90_cntrl_line_shape_back,-33.907773064,18.634896831,4
90_cntrl_line_shape_back,-33.908572055,18.63774733,5
90_cntrl_line_shape_back,-33.910548982,18.645062289,6
90_cntrl_line_shape_back,-33.911455586,18.648559667,7
90_cntrl_line_shape_back,-33.912907822,18.654052463,8
90_cntrl_line_shape_back,-33.91399696,18.657806138,9
90_cntrl_line_shape_back,-33.915033508,18.659665835,10
90_cntrl_line_shape_back,-33.915808338,18.660390893,11
90_cntrl_line_shape_back,-33.917107572,18.660772263,12
90_cntrl_line_shape_back,-33.919029274,18.660885668,13
90_cntrl_line_shape_back,-33.922922812,18.661018325,14
90_cntrl_line_shape_back,-33.926021047,18.661245935,15
90_cntrl_line_shape_back,-33.929011814,18.661258246,16
90_cntrl_line_shape_back,-33.930245183,18.660874008,17
90_cntrl_line_shape_back,-33.931234293,18.660287826,18
90_cntrl_line_shape_back,-33.932053663,18.659408648,19
90_cntrl_line_shape_back,-33.932873372,18.658124937,20
90_cntrl_line_shape_back,-33.933451709,18.656520203,21
90_cntrl_line_shape_back,-33.934038433,18.652516904,22
90_cntrl_line_shape_back,-33.934890198,18.646168074,23
90_cntrl_line_shape_back,-33.935957338,18.637196067,24
90_cntrl_line_shape_back,-33.937064159,18.628687262,25
90_cntrl_line_shape_back,-33.938119423,18.619978959,26
90_cntrl_line_shape_back,-33.93887015,18.61454945,27
90_cntrl_line_shape_back,-33.939527658,18.609389233,28
90_cntrl_line_shape_back,-33.939860803,18.607037719,29
90_cntrl_line_shape_back,-33.940656083,18.603414983,30
90_cntrl_line_shape_back,-33.941325354,18.600169473,31
90_cntrl_line_shape_back,-33.942781811,18.594155405,32
90_cntrl_line_shape_back,-33.943908456,18.588705331,33
90_cntrl_line_shape_back,-33.943799906,18.586894312,34
90_cntrl_line_shape_back,-33.943440482,18.584255221,35
90_cntrl_line_shape_back,-33.942997926,18.580946422,36
90_cntrl_line_shape_back,-33.942893915,18.576998102,37
90_cntrl_line_shape_back,-33.942960098,18.573636097,38
90_cntrl_line_shape_back,-33.943060531,18.570771583,39
90_cntrl_line_shape_back,-33.943247381,18.568475405,40
90_cntrl_line_shape_back,-33.943157285,18.565710844,41
90_cntrl_line_shape_back,-33.943049453,18.563698709,42
90_cntrl_line_shape_back,-33.943187376,18.562621778,43
90_cntrl_line_shape_back,-33.943204892,18.561614767,44
90_cntrl_line_shape_back,-33.94304918,18.560321676,45
90_cntrl_line_shape_back,-33.942679834,18.558800385,46
90_cntrl_line_shape_back,-33.942194354,18.554057459,47
90_cntrl_line_shape_back,-33.94186994,18.550211496,48
90_cntrl_line_shape_back,-33.941836902,18.549104165,49
90_cntrl_line_shape_back,-33.941787309,18.547137526,50
90_cntrl_line_shape_back,-33.941422991,18.541786267,51
90_cntrl_line_shape_back,-33.941038528,18.539010624,52
90_cntrl_line_shape_back,-33.939982006,18.533517796,53
90_cntrl_line_shape_back,-33.938973466,18.530132944,54
90_cntrl_line_shape_back,-33.938641037,18.529207359,55
90_cntrl_line_shape_back,-33.938011252,18.527199191,56
90_cntrl_line_shape_back,-33.937417899,18.525455928,57
90_cntrl_line_shape_back,-33.936842577,18.524304833,58
90_cntrl_line_shape_back,-33.936027384,18.52355514,59
90_cntrl_line_shape_back,-33.935453071,18.523218943,60
90_cntrl_line_shape_back,-33.934817444,18.523003542,61
90_cntrl_line_shape_back,-33.934228872,18.522862283,62
90_cntrl_line_shape_back,-33.932987378,18.52295673,63
90_cntrl_line_shape_back,-33.93179517,18.522953157,64
90_cntrl_line_shape_back,-33.930757972,18.52275307,65
90_cntrl_line_shape_back,-33.929334537,18.522099533,66
90_cntrl_line_shape_back,-33.928796691,18.521768794,67
90_cntrl_line_shape_back,-33.92648214,18.520174305,68
90_cntrl_line_shape_back,-33.925249193,18.51918713,69
90_cntrl_line_shape_back,-33.923329714,18.517542185,70
90_cntrl_line_shape_back,-33.922448029,18.516628807,71
90_cntrl_line_shape_back,-33.922111086,18.515749181,72
